order_id,customer_id,order_date,amount,product_category
52523,1134,2024-09-19,108.11,Service
52524,1464,2025-02-11,382.5,Service
52525,1191,2025-04-18,557.5,Hardware
52526,1163,2024-05-16,152.4,Service
52527,1456,2025-01-16,88.15,Training
52528,1061,2024-08-14,100.54,Service
52529,1005,2024-07-31,259.52,Service
52530,1037,2025-02-02,259.82,Service
52531,1460,2024-08-11,142.94,Hardware
52532,1217,2024-07-18,946.93,Service
52533,1737,2025-04-27,356.28,Service
52534,1728,2024-02-28,138.74,Training
52535,1139,2025-01-24,392.58,Service
52536,1618,2024-05-23,97.01,Software
52537,1099,2024-01-09,906.28,Service
52538,1680,2024-04-06,223.61,Service
52539,1264,2024-12-16,178.32,Software
52540,1599,2025-02-13,447.28,Service
52541,1596,2024-01-13,185.42,Hardware
52542,1224,2024-01-22,355.51,Service
52543,1011,2025-06-04,453.57,Hardware
52544,1327,2024-02-12,183.83,Service
52545,1698,2025-05-30,444.55,Training
52546,1350,2024-05-11,244.86,Software
52547,1379,2025-03-02,365.79,Software
52548,1231,2024-06-27,314.42,Software
52549,1141,2025-05-10,668.39,Service
52550,1618,2025-02-08,85.97,Software
52551,1765,2024-08-19,304.25,Software
52552,1049,2024-02-14,108.22,Service
52553,1451,2025-02-26,627.88,Software
52554,1775,2024-12-21,189.21,Service
52555,1491,2024-01-02,269.47,Hardware
52556,1205,2024-01-06,118.66,Hardware
52557,1409,2025-04-11,207.3,Software
52558,1407,2024-05-29,77.22,Service
52559,1051,2025-01-02,41.71,Software
52560,1175,2024-09-19,375.32,Hardware
52561,1737,2025-05-13,204.19,Hardware
52562,1261,2025-06-13,278.56,Software
52563,1480,2025-07-29,249.12,Software
52564,1734,2024-03-29,183.83,Software
52565,1223,2025-05-12,389.02,Software
52566,1269,2024-06-02,594.13,Service
52567,1318,2024-12-06,112.24,Service
52568,1385,2024-10-18,352.92,Software
52569,1586,2024-01-11,254.32,Service
52570,1626,2025-06-22,477.78,Training
52571,1219,2024-02-15,70.04,Service
52572,1054,2025-02-01,94.0,Software
52573,1200,2025-03-28,256.66,Service
52574,1643,2025-04-03,500.68,Service
52575,1339,2024-03-19,486.43,Hardware
52576,1704,2024-09-15,386.25,Software
52577,1691,2025-04-23,269.37,Software
52578,1305,2024-06-23,315.71,Service
52579,1799,2024-09-26,225.78,Service
52580,1752,2024-06-06,345.71,Hardware
52581,1245,2024-09-24,317.39,Software
52582,1629,2025-05-27,374.28,Service
52583,1208,2024-09-19,619.97,Software
52584,1724,2024-11-16,71.72,Software
52585,1511,2024-08-21,147.7,Service
52586,1259,2024-09-22,293.19,Software
52587,1380,2024-01-09,298.29,Software
52588,1163,2024-06-12,248.13,Hardware
52589,1738,2024-09-08,245.0,Service
52590,1341,2024-12-31,917.53,Software
52591,1576,2024-09-16,368.16,Service
52592,1758,2024-07-13,48.02,Software
52593,1530,2024-08-11,127.74,Software
52594,1034,2024-05-19,639.81,Service
52595,1323,2025-06-17,86.97,Software
52596,1181,2024-10-28,236.61,Training
52597,1347,2024-01-08,501.9,Software
52598,1706,2024-01-12,236.77,Hardware
52599,1192,2025-07-15,499.67,Hardware
52600,1579,2024-05-07,314.52,Training
52601,1721,2025-04-09,339.29,Software
52602,1679,2024-02-03,76.67,Hardware
52603,1246,2025-06-15,218.76,Training
52604,1245,2025-05-19,146.86,Software
52605,1678,2024-11-25,329.17,Service
52606,1723,2024-01-06,861.93,Software
52607,1133,2024-05-28,399.82,Service
52608,1197,2024-08-22,482.45,Service
52609,1347,2024-09-22,163.27,Software
52610,1049,2024-06-20,432.11,Hardware
52611,1064,2024-01-20,83.19,Software
52612,1624,2024-12-06,231.32,Hardware
52613,1697,2024-10-29,463.5,Software
52614,1104,2024-06-12,287.95,Service
52615,1213,2024-01-22,459.21,Software
52616,1517,2025-07-27,735.7,Software
52617,1119,2024-10-05,388.51,Hardware
52618,1761,2025-03-12,241.21,Software
52619,1679,2024-09-17,162.66,Service
52620,1242,2024-01-25,183.18,Training
52621,1280,2024-06-27,248.97,Software
52622,1424,2024-07-03,424.83,Hardware
52623,1363,2025-04-28,528.17,Software
52624,1750,2025-01-12,134.89,Software
52625,1306,2024-06-07,260.06,Software
52626,1717,2025-07-12,125.18,Training
52627,1486,2024-07-04,318.13,Software
52628,1314,2025-07-29,485.15,Hardware
52629,1513,2025-07-28,489.35,Training
52630,1683,2024-04-20,158.58,Software
52631,1167,2024-06-29,164.93,Service
52632,1394,2024-10-07,265.13,Hardware
52633,1770,2025-01-18,234.02,Software
52634,1063,2024-10-31,456.79,Software
52635,1272,2025-07-13,270.56,Software
52636,1037,2025-02-21,347.32,Hardware
52637,1016,2024-05-02,273.26,Hardware
52638,1766,2024-03-01,255.74,Software
52639,1343,2025-02-01,119.34,Software
52640,1346,2024-04-01,232.35,Training
52641,1539,2025-03-30,185.54,Software
52642,1623,2024-06-28,922.86,Hardware
52643,1233,2024-07-07,821.87,Software
52644,1576,2024-01-07,337.1,Hardware
52645,1609,2025-02-08,335.6,Training
52646,1416,2024-03-06,267.15,Software
52647,1267,2025-03-21,275.92,Software
52648,1326,2024-10-10,351.53,Service
52649,1744,2025-03-28,547.07,Software
52650,1443,2024-12-02,592.3,Software
52651,1560,2024-02-17,263.25,Service
52652,1722,2025-03-17,564.18,Software
52653,1076,2024-02-10,77.63,Software
52654,1247,2024-10-03,85.04,Hardware
52655,1580,2024-04-09,258.57,Service
52656,1313,2025-03-10,115.34,Software
52657,1576,2025-06-09,361.58,Service
52658,1694,2024-11-15,374.51,Hardware
52659,1592,2024-10-31,124.35,Service
52660,1343,2025-03-16,1051.45,Software
52661,1715,2024-01-03,591.44,Software
52662,1182,2025-06-13,162.31,Hardware
52663,1726,2024-04-23,75.03,Hardware
52664,1632,2025-07-21,196.54,Service
52665,1399,2025-02-28,373.8,Software
52666,1241,2025-03-22,217.9,Service
52667,1714,2025-01-13,38.92,Hardware
52668,1292,2024-09-29,196.81,Software
52669,1054,2024-11-25,782.54,Software
52670,1145,2024-01-27,343.36,Service
52671,1356,2024-12-26,121.1,Hardware
52672,1598,2024-12-27,78.54,Software
52673,1477,2025-05-29,67.04,Service
52674,1022,2024-10-18,114.14,Service
52675,1331,2024-02-14,126.7,Service
52676,1292,2024-06-25,355.22,Service
52677,1236,2025-01-13,1059.07,Service
52678,1029,2024-05-18,137.04,Software
52679,1695,2024-06-10,498.22,Software
52680,1160,2025-04-18,965.99,Service
52681,1530,2024-12-03,92.8,Software
52682,1550,2024-10-20,505.57,Service
52683,1101,2024-07-02,296.61,Service
52684,1290,2025-02-25,118.59,Software
52685,1377,2024-06-15,193.09,Service
52686,1173,2025-03-01,312.17,Service
52687,1343,2024-02-10,435.42,Software
52688,1579,2025-05-13,258.04,Service
52689,1191,2024-10-15,363.4,Training
52690,1439,2024-09-10,623.12,Software
52691,1555,2024-12-18,119.06,Service
52692,1635,2024-12-26,374.91,Software
52693,1790,2024-03-17,123.24,Software
52694,1343,2025-03-12,449.49,Software
52695,1708,2024-06-08,194.45,Hardware
52696,1125,2025-06-06,426.8,Software
52697,1608,2025-04-16,248.15,Software
52698,1669,2024-07-18,177.21,Hardware
52699,1552,2025-04-11,184.69,Software
52700,1360,2024-07-24,35.49,Software
52701,1503,2024-02-28,242.5,Software
52702,1173,2025-07-09,364.8,Software
52703,1394,2025-01-11,526.05,Service
52704,1461,2024-09-20,573.7,Software
52705,1685,2024-08-17,222.49,Software
52706,1120,2024-07-06,578.47,Hardware
52707,1273,2025-07-20,814.37,Hardware
52708,1358,2024-03-18,94.56,Hardware
52709,1386,2024-06-30,170.38,Hardware
52710,1319,2024-10-07,909.58,Service
52711,1261,2024-10-02,463.25,Service
52712,1281,2024-09-28,212.87,Service
52713,1329,2024-04-11,247.09,Hardware
52714,1124,2024-03-24,499.27,Service
52715,1476,2024-05-27,140.63,Software
52716,1278,2025-06-11,252.54,Hardware
52717,1093,2024-03-06,373.82,Hardware
52718,1547,2025-03-13,322.07,Hardware
52719,1128,2025-03-13,344.52,Software
52720,1532,2025-04-12,76.84,Software
52721,1773,2025-05-26,328.89,Software
52722,1167,2024-05-31,138.0,Service
52723,1236,2024-05-09,128.84,Software
52724,1032,2024-09-25,577.07,Software
52725,1231,2024-06-01,390.11,Software
52726,1191,2025-02-27,208.48,Software
52727,1657,2025-01-01,306.83,Hardware
52728,1613,2025-05-19,359.03,Hardware
52729,1591,2024-02-17,354.15,Software
52730,1508,2025-06-12,443.12,Service
52731,1457,2024-06-18,566.77,Software
52732,1672,2024-10-10,362.55,Software
52733,1255,2024-09-10,447.14,Hardware
52734,1279,2025-03-14,62.71,Hardware
52735,1700,2024-08-30,433.86,Hardware
52736,1722,2025-06-28,330.81,Service
52737,1753,2025-06-04,447.36,Hardware
52738,1056,2025-05-18,230.21,Software
52739,1649,2024-02-11,654.73,Software
52740,1106,2025-05-07,95.42,Software
52741,1581,2025-03-27,377.6,Hardware
52742,1702,2024-02-29,377.98,Software
52743,1192,2024-03-02,196.67,Software
52744,1278,2024-02-28,199.1,Service
52745,1544,2024-01-07,460.96,Software
52746,1175,2024-11-12,113.18,Software
52747,1770,2025-07-15,226.83,Software
52748,1635,2024-09-10,41.63,Software
52749,1085,2024-11-08,233.85,Service
52750,1728,2025-07-12,78.59,Service
52751,1216,2024-05-27,1144.93,Software
52752,1014,2025-05-10,638.18,Software
52753,1037,2024-11-11,172.31,Hardware
52754,1027,2024-11-24,79.64,Service
52755,1664,2024-07-17,371.26,Service
52756,1576,2024-11-20,235.9,Service
52757,1070,2024-02-12,169.65,Software
52758,1154,2025-03-17,271.53,Training
52759,1438,2024-06-13,247.76,Service
52760,1765,2025-05-27,537.45,Software
52761,1271,2024-07-31,142.79,Software
52762,1541,2024-03-23,59.97,Software
52763,1074,2025-02-05,477.61,Software
52764,1796,2024-04-04,330.19,Training
52765,1571,2025-03-10,120.87,Hardware
52766,1755,2025-07-12,122.08,Software
52767,1149,2025-03-25,117.9,Software
52768,1506,2024-01-13,226.99,Hardware
52769,1010,2024-12-12,907.58,Software
52770,1644,2025-02-05,637.82,Service
52771,1502,2025-04-21,186.82,Service
52772,1062,2024-02-02,726.11,Service
52773,1388,2024-10-04,123.01,Hardware
52774,1774,2024-11-04,212.29,Hardware
52775,1730,2024-04-07,236.11,Training
52776,1232,2024-07-05,1051.86,Software
52777,1584,2024-09-11,88.85,Hardware
52778,1528,2025-04-25,424.21,Software
52779,1550,2025-06-20,188.47,Software
52780,1689,2024-12-28,262.56,Software
52781,1445,2024-08-15,127.92,Service
52782,1321,2024-05-26,245.0,Software
52783,1083,2025-07-20,607.89,Hardware
52784,1434,2025-07-21,40.39,Service
52785,1017,2025-06-17,259.46,Software
52786,1369,2025-03-29,55.47,Hardware
52787,1668,2024-07-06,548.57,Hardware
52788,1684,2025-04-16,48.53,Service
52789,1582,2024-08-23,112.32,Software
52790,1583,2024-07-07,602.65,Hardware
52791,1255,2025-03-05,196.95,Hardware
52792,1456,2024-02-15,210.47,Software
52793,1643,2024-01-29,225.72,Software
52794,1561,2024-09-15,229.6,Service
52795,1533,2024-09-14,174.84,Hardware
52796,1392,2025-05-31,753.97,Software
52797,1320,2024-03-13,693.6,Software
52798,1220,2024-03-12,212.68,Hardware
52799,1699,2024-03-26,83.5,Software
52800,1414,2024-01-18,390.13,Training
52801,1032,2024-02-11,252.73,Software
52802,1715,2025-01-15,194.55,Service
52803,1788,2024-09-06,189.61,Software
52804,1754,2025-03-16,234.67,Training
52805,1016,2025-07-26,97.66,Hardware
52806,1409,2025-01-15,156.46,Training
52807,1173,2024-01-30,59.37,Service
52808,1649,2024-03-01,409.07,Software
52809,1179,2025-05-23,1034.64,Software
52810,1573,2024-10-31,1101.61,Service
52811,1497,2025-04-20,326.86,Service
52812,1104,2025-05-09,142.33,Training
52813,1317,2025-06-19,319.04,Software
52814,1707,2025-07-02,788.82,Hardware
52815,1768,2024-11-16,475.78,Training
52816,1588,2024-07-15,196.86,Software
52817,1783,2025-07-08,204.76,Hardware
52818,1181,2024-11-11,57.7,Software
52819,1132,2024-02-07,356.85,Hardware
52820,1663,2025-01-05,549.97,Software
52821,1155,2024-12-05,230.24,Software
52822,1359,2025-05-31,134.35,Software
52823,1235,2025-01-11,617.41,Training
52824,1760,2024-07-20,598.4,Hardware
52825,1165,2025-07-11,138.43,Software
52826,1717,2025-04-07,141.78,Training
52827,1427,2024-12-29,529.9,Service
52828,1677,2024-06-18,233.36,Hardware
52829,1488,2024-08-03,254.92,Software
52830,1213,2025-01-21,340.19,Software
52831,1766,2024-02-11,311.59,Service
52832,1157,2024-05-28,106.84,Software
52833,1689,2025-02-15,114.86,Service
52834,1075,2024-10-03,474.71,Software
52835,1435,2024-08-20,172.08,Software
52836,1178,2024-03-28,552.66,Software
52837,1796,2024-09-11,548.72,Training
52838,1645,2025-03-20,188.58,Software
52839,1637,2024-06-01,256.99,Software
52840,1312,2024-01-04,378.33,Service
52841,1127,2025-01-20,258.98,Service
52842,1377,2025-07-15,290.54,Hardware
52843,1345,2024-12-16,487.14,Hardware
52844,1225,2024-03-10,329.01,Software
52845,1017,2024-07-04,113.58,Software
52846,1497,2025-05-15,806.28,Hardware
52847,1473,2024-05-14,151.5,Training
52848,1311,2024-12-16,193.78,Service
52849,1758,2024-08-20,385.71,Software
52850,1137,2024-04-29,296.12,Software
52851,1475,2025-04-14,49.3,Software
52852,1217,2025-03-04,374.23,Hardware
52853,1196,2025-01-16,148.24,Software
52854,1201,2024-05-16,189.34,Software
52855,1366,2024-02-26,123.82,Software
52856,1719,2024-11-28,305.74,Service
52857,1528,2024-11-15,144.34,Software
52858,1400,2024-04-18,832.92,Service
52859,1525,2024-02-02,502.71,Hardware
52860,1590,2024-02-16,537.08,Software
52861,1214,2025-07-26,193.28,Service
52862,1341,2025-03-28,934.29,Software
52863,1329,2025-06-15,254.83,Software
52864,1119,2024-04-22,297.47,Service
52865,1425,2025-07-08,239.85,Service
52866,1693,2024-03-23,319.7,Hardware
52867,1373,2024-10-20,798.15,Service
52868,1649,2025-04-23,332.94,Hardware
52869,1179,2024-07-20,92.1,Software
52870,1432,2024-09-02,503.75,Service
52871,1720,2024-03-14,340.36,Service
52872,1402,2024-03-11,157.78,Software
52873,1394,2024-12-23,376.35,Software
52874,1566,2025-01-24,254.69,Service
52875,1079,2025-03-24,221.72,Software
52876,1783,2024-11-17,264.16,Software
52877,1424,2025-01-07,383.7,Service
52878,1118,2024-01-08,277.68,Training
52879,1368,2024-04-03,311.08,Hardware
52880,1106,2025-07-22,360.01,Software
52881,1105,2024-02-13,251.39,Service
52882,1303,2025-01-26,164.09,Software
52883,1630,2024-04-11,88.98,Software
52884,1741,2025-02-17,565.59,Hardware
52885,1148,2025-02-11,372.27,Software
52886,1150,2024-05-15,550.15,Software
52887,1256,2024-06-04,306.44,Training
52888,1082,2025-01-12,650.8,Hardware
52889,1016,2024-08-13,401.82,Hardware
52890,1193,2024-04-22,183.35,Hardware
52891,1723,2025-02-26,154.99,Hardware
52892,1074,2024-03-29,175.82,Software
52893,1277,2025-05-08,333.71,Service
52894,1061,2024-10-23,317.55,Software
52895,1536,2024-03-01,217.93,Software
52896,1535,2025-02-04,129.97,Hardware
52897,1343,2024-10-26,308.7,Service
52898,1395,2024-06-20,327.69,Software
52899,1258,2024-08-31,517.2,Software
52900,1198,2024-06-21,58.17,Software
52901,1053,2024-05-31,301.91,Hardware
52902,1651,2024-04-04,120.06,Service
52903,1271,2024-07-28,136.82,Service
52904,1201,2024-05-24,149.5,Service
52905,1396,2025-01-29,70.81,Service
52906,1378,2025-01-29,328.98,Hardware
52907,1676,2024-10-16,290.85,Service
52908,1604,2025-03-24,189.59,Training
52909,1535,2025-04-30,288.27,Training
52910,1088,2024-11-30,312.82,Training
52911,1398,2024-12-23,221.67,Service
52912,1182,2024-06-12,95.61,Training
52913,1283,2025-05-31,237.08,Software
52914,1533,2024-01-14,69.8,Hardware
52915,1561,2024-07-20,289.59,Training
52916,1190,2025-02-20,361.15,Training
52917,1205,2024-02-16,141.81,Hardware
52918,1044,2024-04-15,183.17,Software
52919,1300,2024-12-06,555.97,Software
52920,1640,2024-11-19,417.57,Software
52921,1701,2025-03-02,325.91,Hardware
52922,1682,2025-04-13,224.29,Software
52923,1279,2024-03-15,79.88,Service
52924,1713,2024-01-11,66.98,Service
52925,1385,2025-02-01,103.21,Service
52926,1637,2024-06-22,106.68,Training
52927,1311,2024-12-27,663.67,Service
52928,1528,2024-03-27,522.58,Hardware
52929,1274,2024-09-27,58.53,Service
52930,1482,2024-10-18,99.91,Hardware
52931,1451,2024-12-03,289.97,Software
52932,1532,2024-10-23,293.16,Software
52933,1531,2024-10-13,243.8,Training
52934,1525,2024-07-10,325.04,Service
52935,1017,2024-02-11,524.79,Service
52936,1718,2024-02-21,282.24,Service
52937,1030,2024-09-07,325.16,Software
52938,1470,2024-07-24,380.78,Service
52939,1304,2024-10-24,573.32,Software
52940,1555,2024-06-24,383.38,Service
52941,1093,2025-01-31,153.78,Service
52942,1578,2025-05-13,359.27,Service
52943,1631,2024-06-21,153.11,Service
52944,1584,2024-04-21,441.89,Training
52945,1162,2024-03-08,459.27,Service
52946,1328,2024-12-21,101.28,Hardware
52947,1781,2024-09-13,138.27,Service
52948,1730,2024-04-18,701.66,Service
52949,1254,2025-01-11,219.78,Software
52950,1440,2024-03-26,352.18,Software
52951,1571,2024-11-15,647.5,Service
52952,1544,2024-10-31,219.94,Software
52953,1120,2025-02-27,281.56,Hardware
52954,1514,2024-02-01,49.09,Service
52955,1630,2025-05-27,268.93,Hardware
52956,1549,2025-02-09,172.89,Training
52957,1097,2024-05-04,175.14,Software
52958,1370,2024-04-15,391.99,Software
52959,1417,2024-09-06,602.11,Service
52960,1257,2025-04-16,176.24,Software
52961,1128,2025-05-01,380.02,Software
52962,1359,2024-10-27,59.74,Hardware
52963,1156,2025-05-11,70.29,Training
52964,1657,2024-01-04,464.81,Hardware
52965,1057,2024-01-21,113.88,Service
52966,1582,2025-06-10,196.82,Software
52967,1556,2025-03-23,139.18,Service
52968,1724,2024-09-17,155.8,Service
52969,1687,2025-03-10,392.89,Service
52970,1653,2025-07-05,286.55,Software
52971,1076,2025-03-21,936.84,Training
52972,1158,2025-05-01,391.41,Hardware
52973,1085,2025-03-14,224.96,Service
52974,1322,2024-04-07,285.09,Training
52975,1309,2025-04-25,250.25,Software
52976,1530,2024-04-22,614.54,Software
52977,1284,2025-05-30,153.16,Hardware
52978,1042,2024-09-21,219.91,Training
52979,1134,2025-01-25,509.93,Service
52980,1614,2024-10-13,113.0,Software
52981,1649,2024-02-24,76.08,Hardware
52982,1404,2024-06-16,218.54,Software
52983,1493,2025-07-21,256.49,Service
52984,1222,2025-07-08,198.96,Software
52985,1229,2024-07-03,76.93,Training
52986,1452,2025-07-28,283.91,Service
52987,1306,2025-05-02,110.97,Hardware
52988,1119,2024-12-18,154.12,Software
52989,1611,2024-01-24,96.32,Software
52990,1324,2025-06-04,98.05,Training
52991,1159,2024-11-17,252.69,Software
52992,1239,2025-05-16,376.6,Service
52993,1396,2025-04-26,222.91,Software
52994,1320,2025-04-25,96.09,Hardware
52995,1189,2025-02-06,117.83,Software
52996,1309,2024-06-17,88.5,Software
52997,1249,2024-07-12,146.6,Service
52998,1538,2024-06-26,142.22,Software
52999,1701,2024-01-12,120.91,Software
53000,1506,2024-12-02,286.66,Hardware
53001,1394,2025-02-07,682.14,Service
53002,1652,2025-05-07,175.5,Software
53003,1406,2024-03-21,150.85,Service
53004,1181,2024-11-09,240.38,Training
53005,1021,2024-01-05,282.21,Software
53006,1675,2024-02-24,153.94,Service
53007,1583,2024-02-01,392.06,Hardware
53008,1594,2025-02-22,370.53,Software
53009,1155,2024-02-16,434.17,Software
53010,1559,2025-02-17,280.76,Service
53011,1194,2024-05-24,157.27,Hardware
53012,1224,2025-05-21,118.36,Software
53013,1399,2025-04-14,205.04,Hardware
53014,1749,2025-07-06,458.6,Service
53015,1280,2025-05-24,99.73,Software
53016,1010,2025-06-22,234.68,Service
53017,1376,2025-05-10,676.18,Training
53018,1472,2025-02-04,73.89,Software
53019,1152,2024-04-08,90.88,Service
53020,1616,2024-06-05,468.54,Service
53021,1124,2024-05-02,363.06,Software
53022,1697,2024-12-14,644.53,Software
53023,1553,2024-10-17,450.73,Software
53024,1424,2025-05-15,1160.04,Software
53025,1523,2025-07-03,149.66,Software
53026,1730,2024-08-21,236.41,Hardware
53027,1513,2024-10-19,496.66,Training
53028,1171,2025-07-14,307.72,Software
53029,1794,2024-06-08,624.26,Software
53030,1565,2025-04-02,137.52,Software
53031,1125,2024-05-09,656.65,Software
53032,1175,2025-01-28,155.38,Software
53033,1504,2024-05-26,381.34,Software
53034,1777,2025-05-24,296.34,Training
53035,1777,2024-11-19,296.83,Software
53036,1385,2024-04-17,356.56,Service
53037,1711,2024-05-09,36.84,Software
53038,1768,2024-10-11,246.07,Software
53039,1684,2025-07-08,155.01,Hardware
53040,1571,2025-03-20,257.69,Software
53041,1106,2024-10-08,296.01,Training
53042,1637,2024-07-13,448.51,Software
53043,1528,2024-11-12,84.94,Service
53044,1038,2025-03-07,349.1,Training
53045,1395,2025-03-28,85.24,Software
53046,1755,2024-07-06,435.49,Software
53047,1477,2025-02-20,118.68,Hardware
53048,1467,2025-01-14,242.69,Software
53049,1722,2025-07-07,164.52,Service
53050,1505,2025-06-21,72.81,Software
53051,1315,2025-03-31,425.94,Software
53052,1285,2025-02-21,286.18,Software
53053,1464,2024-06-07,323.28,Training
53054,1680,2025-05-03,148.43,Software
53055,1264,2024-09-03,216.65,Software
53056,1610,2024-06-06,279.43,Service
53057,1646,2024-08-09,74.37,Software
53058,1429,2025-04-27,72.99,Software
53059,1365,2024-03-26,368.94,Software
53060,1181,2024-09-20,38.53,Hardware
53061,1734,2024-10-11,326.71,Service
53062,1661,2024-01-22,47.43,Software
53063,1244,2024-04-22,385.09,Software
53064,1313,2025-04-22,319.91,Service
53065,1076,2025-04-24,85.41,Hardware
53066,1262,2024-06-17,280.0,Software
53067,1231,2025-05-19,374.6,Software
53068,1703,2025-03-21,158.39,Software
53069,1380,2024-08-29,189.46,Service
53070,1646,2025-03-07,175.4,Training
53071,1309,2025-07-08,148.49,Software
53072,1764,2024-09-21,383.85,Software
53073,1388,2024-05-17,383.37,Software
53074,1757,2025-06-27,88.89,Software
53075,1777,2024-12-14,560.93,Software
53076,1325,2024-03-01,232.26,Training
53077,1456,2024-11-26,334.36,Software
53078,1512,2024-10-15,956.83,Hardware
53079,1343,2025-05-08,221.6,Software
53080,1516,2024-11-02,246.26,Hardware
53081,1442,2024-05-27,190.9,Service
53082,1549,2025-01-24,81.21,Software
53083,1583,2024-11-09,172.13,Training
53084,1262,2024-05-14,178.37,Software
53085,1749,2024-11-26,32.56,Service
53086,1463,2025-04-19,133.19,Hardware
53087,1690,2024-01-17,103.77,Software
53088,1608,2024-12-30,170.08,Service
53089,1227,2024-07-20,105.49,Hardware
53090,1523,2024-06-17,466.22,Training
53091,1778,2024-08-14,198.35,Hardware
53092,1189,2024-07-16,126.37,Software
53093,1209,2025-04-25,491.76,Service
53094,1013,2024-06-07,349.27,Hardware
53095,1162,2025-02-27,165.5,Service
53096,1572,2024-02-24,97.48,Hardware
53097,1493,2025-07-02,639.7,Software
53098,1435,2024-12-25,200.5,Software
53099,1005,2025-02-11,362.78,Service
53100,1202,2024-06-20,436.46,Training
53101,1416,2024-08-25,1046.31,Service
53102,1012,2024-05-09,191.7,Training
53103,1397,2025-06-22,173.93,Training
53104,1341,2024-10-08,184.15,Training
53105,1752,2024-12-29,290.88,Training
53106,1373,2025-02-27,422.06,Hardware
53107,1378,2024-08-02,108.99,Hardware
53108,1225,2025-02-19,355.26,Service
53109,1182,2025-01-25,185.56,Software
53110,1297,2025-02-11,273.58,Software
53111,1307,2024-10-09,647.4,Software
53112,1431,2024-08-08,422.81,Software
53113,1690,2024-05-08,615.39,Software
53114,1118,2025-04-20,189.7,Training
53115,1352,2024-12-17,682.31,Service
53116,1588,2024-09-13,485.55,Software
53117,1046,2025-06-28,267.69,Hardware
53118,1227,2024-01-28,639.64,Service
53119,1356,2025-05-05,350.59,Software
53120,1294,2025-07-29,203.84,Hardware
53121,1240,2025-05-26,193.73,Software
53122,1348,2025-04-12,317.89,Service
53123,1141,2024-08-03,380.2,Software
53124,1204,2024-05-13,442.73,Service
53125,1662,2025-02-28,120.19,Hardware
53126,1642,2024-06-24,312.75,Software
53127,1269,2024-04-11,198.19,Training
53128,1313,2025-03-29,206.59,Software
53129,1418,2024-06-29,120.39,Service
53130,1137,2025-06-11,119.69,Training
53131,1628,2025-04-30,80.11,Training
53132,1351,2025-05-04,284.1,Software
53133,1161,2025-03-21,589.36,Software
53134,1667,2025-05-23,58.05,Hardware
53135,1173,2025-04-09,469.41,Software
53136,1130,2024-12-13,415.03,Service
53137,1079,2024-06-19,254.58,Hardware
53138,1569,2025-05-27,452.87,Service
53139,1057,2025-04-30,472.17,Software
53140,1400,2024-09-29,372.42,Service
53141,1363,2024-01-23,427.79,Training
53142,1335,2025-01-03,312.06,Service
53143,1134,2024-01-30,659.26,Hardware
53144,1014,2025-06-18,249.09,Software
53145,1283,2025-07-08,406.4,Software
53146,1659,2024-04-19,332.05,Software
53147,1421,2025-01-25,164.07,Service
53148,1127,2024-02-23,177.11,Software
53149,1772,2025-02-24,210.83,Service
53150,1218,2024-07-19,644.36,Hardware
53151,1745,2025-01-27,228.82,Hardware
53152,1680,2024-08-03,587.11,Software
53153,1655,2024-03-24,313.87,Hardware
53154,1489,2024-08-22,324.65,Service
53155,1260,2024-03-06,256.07,Software
53156,1218,2024-11-28,759.58,Software
53157,1658,2024-01-24,238.16,Service
53158,1489,2024-10-31,792.52,Software
53159,1443,2025-05-26,49.17,Software
53160,1099,2025-04-28,141.9,Software
53161,1182,2025-05-24,420.79,Software
53162,1169,2025-06-16,535.28,Training
53163,1233,2024-03-01,420.65,Hardware
53164,1093,2024-03-15,130.35,Service
53165,1629,2024-11-17,233.77,Training
53166,1472,2025-05-30,133.81,Service
53167,1516,2025-07-16,652.43,Hardware
53168,1085,2024-01-27,128.64,Software
53169,1679,2024-07-24,449.76,Service
53170,1519,2024-05-02,72.18,Software
53171,1381,2025-03-12,278.98,Software
53172,1407,2025-01-04,567.29,Software
53173,1232,2024-03-10,133.86,Software
53174,1251,2024-10-05,248.85,Software
53175,1085,2025-01-30,197.87,Software
53176,1319,2025-03-25,231.7,Hardware
53177,1193,2024-01-12,158.48,Software
53178,1635,2025-05-28,297.11,Hardware
53179,1601,2024-11-24,601.55,Service
53180,1607,2025-04-13,298.02,Service
53181,1300,2025-04-11,420.33,Software
53182,1358,2024-04-19,285.13,Training
53183,1557,2024-03-04,293.11,Software
53184,1765,2025-02-20,734.87,Service
53185,1453,2024-03-31,450.62,Service
53186,1563,2025-05-05,1565.71,Software
53187,1506,2025-02-23,296.83,Software
53188,1065,2025-04-30,235.76,Software
53189,1566,2024-06-21,147.47,Hardware
53190,1222,2024-07-01,245.37,Hardware
53191,1466,2025-01-22,389.94,Training
53192,1072,2024-01-19,216.98,Software
53193,1474,2025-02-23,367.98,Software
53194,1680,2025-04-27,89.22,Software
53195,1698,2024-08-27,548.31,Training
53196,1655,2025-03-17,137.0,Software
53197,1019,2024-04-10,235.71,Software
53198,1522,2024-07-04,164.63,Training
53199,1784,2025-07-16,418.49,Service
53200,1683,2025-07-23,278.59,Service
53201,1415,2024-10-22,483.33,Software
53202,1364,2025-06-23,384.21,Service
53203,1528,2024-10-28,345.69,Training
53204,1080,2024-06-17,163.62,Service
53205,1796,2024-06-03,494.36,Software
53206,1190,2025-06-20,220.48,Software
53207,1148,2024-04-09,274.94,Software
